ip,dash1,user,timestamp,method,url,protocol,status,size,referrer,user_agent,is_anomaly
223.166.73.113,-,-,27/Dec/2037:12:00:00 +0530,GET,/usr/admin,HTTP/1.0,200,4912,-,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,0
33.33.90.9,-,-,27/Dec/2037:12:00:00 +0530,POST,/usr/admin,HTTP/1.0,304,4989,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",0
123.47.79.135,-,-,27/Dec/2037:12:00:00 +0530,POST,/usr/register,HTTP/1.0,403,4980,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",1
47.155.207.156,-,-,27/Dec/2037:12:00:00 +0530,GET,/usr/admin/developer,HTTP/1.0,404,5047,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",1
140.144.17.254,-,-,27/Dec/2037:12:00:00 +0530,DELETE,/usr/admin,HTTP/1.0,502,5046,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",0
189.18.196.132,-,-,27/Dec/2037:12:00:00 +0530,GET,/usr/login,HTTP/1.0,303,4900,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",0
196.139.210.168,-,-,27/Dec/2037:12:00:00 +0530,POST,/usr/admin,HTTP/1.0,304,4977,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",0
119.70.22.51,-,-,27/Dec/2037:12:00:00 +0530,POST,/usr,HTTP/1.0,404,5019,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",1
173.238.162.112,-,-,27/Dec/2037:12:00:00 +0530,GET,/usr/register,HTTP/1.0,403,4965,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",1
129.107.2.146,-,-,27/Dec/2037:12:00:00 +0530,PUT,/usr/register,HTTP/1.0,502,5055,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",0
73.162.201.150,-,-,27/Dec/2037:12:00:00 +0530,PUT,/usr/register,HTTP/1.0,304,5073,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",0
44.226.158.196,-,-,27/Dec/2037:12:00:00 +0530,PUT,/usr/register,HTTP/1.0,200,4949,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",0
156.121.41.157,-,-,27/Dec/2037:12:00:00 +0530,GET,/usr/admin,HTTP/1.0,500,5005,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",0
51.99.130.237,-,-,27/Dec/2037:12:00:00 +0530,PUT,/usr/admin,HTTP/1.0,502,4991,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",0
65.125.66.228,-,-,27/Dec/2037:12:00:00 +0530,GET,/usr/register,HTTP/1.0,303,5013,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",0
71.204.192.25,-,-,27/Dec/2037:12:00:00 +0530,PUT,/usr/login,HTTP/1.0,200,4996,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",0
13.250.144.37,-,-,27/Dec/2037:12:00:00 +0530,DELETE,/usr/admin,HTTP/1.0,502,5031,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",0
27.145.140.117,-,-,27/Dec/2037:12:00:00 +0530,POST,/usr/login,HTTP/1.0,404,5007,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",1
99.237.76.187,-,-,27/Dec/2037:12:00:00 +0530,PUT,/usr/admin/developer,HTTP/1.0,502,4965,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",0
178.201.179.203,-,-,27/Dec/2037:12:00:00 +0530,DELETE,/usr/admin,HTTP/1.0,403,4990,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",1
78.248.188.34,-,-,27/Dec/2037:12:00:00 +0530,POST,/usr/register,HTTP/1.0,304,5041,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",0
215.183.240.143,-,-,27/Dec/2037:12:00:00 +0530,POST,/usr/login,HTTP/1.0,304,5056,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",0
89.137.58.169,-,-,27/Dec/2037:12:00:00 +0530,DELETE,/usr,HTTP/1.0,403,4894,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",1
191.196.79.99,-,-,27/Dec/2037:12:00:00 +0530,PUT,/usr/register,HTTP/1.0,200,4959,-,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,0
30.88.72.237,-,-,27/Dec/2037:12:00:00 +0530,POST,/usr/admin,HTTP/1.0,304,5011,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",0
